article_id,cluster_id,source_id
0c3744d4-89f3-457b-9ef5-c75cad9f12d6,013d5de2-115f-4623-8c3a-ef32695a5859,6025cb6a-790a-4321-a635-2a1070b68b9e
a0b05810-5c21-4bd1-98e7-5b47a6b0f059,013d5de2-115f-4623-8c3a-ef32695a5859,0719b28c-e6cd-4b25-93cf-e20825311656
e3f6d998-4ba4-450f-a35b-8c7ec2af7c2c,0579f9d9-f266-4842-8400-aa5e2450859f,74b23b41-1afb-4aea-aa91-775c1513998d
8cc38efe-00c3-4e4c-87d6-a2ebcdac6e58,0579f9d9-f266-4842-8400-aa5e2450859f,9a1052f4-8ad0-4d34-ba77-d516a80c359f
4b32f502-01cd-4469-93b6-450c393d107e,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,74b23b41-1afb-4aea-aa91-775c1513998d
7205ad89-3589-42ce-98b2-3d12950edaa6,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,04e9a952-d1eb-42f9-8a06-8d1fc107c8ee
5473af5a-d457-4771-93de-053281739e33,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,b47fd2b9-f8f6-4c08-aa13-9c163861e157
8c1776b2-cdcf-4d03-8990-88d1e944435d,0b3f5bfd-5a02-491d-9d4e-98e2890f52eb,04e9a952-d1eb-42f9-8a06-8d1fc107c8ee
0b3f5bfd-5a02-491d-9d4e-98e2890f52eb,0b3f5bfd-5a02-491d-9d4e-98e2890f52eb,cefbfdee-b1b1-4552-9f76-b85588a00882
9e35cf2a-74c4-4f2e-aeee-db0dd7181b25,0b3f5bfd-5a02-491d-9d4e-98e2890f52eb,a0a3bb46-0336-4dbe-b93f-5b83fe9345a7
0b457901-5a67-43fe-9f95-ec5eba5a4425,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,4e231d63-b3ae-4f40-9f0e-9074734fcd7d
fddf69b0-d67f-4979-9299-330535d0f6ba,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,62d00f96-e138-4bf6-aa3f-d9da91648fab
4cf6287e-0f9a-40dd-8cda-fb32a34dd25d,013d5de2-115f-4623-8c3a-ef32695a5859,0c714b22-5879-47d8-8ec5-3594cea9e08f
57b58587-6b11-404c-b418-a855a07f8a0f,0579f9d9-f266-4842-8400-aa5e2450859f,77f8ef16-3e53-4ade-bc90-7fe78d53922a
f8b54367-3761-4b81-94ca-87f89a6d7e50,f8b54367-3761-4b81-94ca-87f89a6d7e50,6025cb6a-790a-4321-a635-2a1070b68b9e
cc5ac846-82bb-4808-81ec-5ee739e3b9c0,cc5ac846-82bb-4808-81ec-5ee739e3b9c0,0719b28c-e6cd-4b25-93cf-e20825311656
a1d660a0-acd9-478c-be72-c2c231e20bcf,00152669-24e5-4223-a2bd-b404212892dc,28c0d084-a9b5-4e50-8ea6-c6e21b174e11
59fd0f01-9baa-44a6-9bd2-6c67a3d6b1f8,00152669-24e5-4223-a2bd-b404212892dc,4d8cb337-8315-41be-8bdf-59af62af3997
b3114b80-dcf2-4f50-9420-080ffa91d93a,89ed5364-b21a-4b53-9ae2-f81cb23d51c4,0719b28c-e6cd-4b25-93cf-e20825311656
89ed5364-b21a-4b53-9ae2-f81cb23d51c4,89ed5364-b21a-4b53-9ae2-f81cb23d51c4,6025cb6a-790a-4321-a635-2a1070b68b9e
79afbe69-ec77-48ae-a8f8-722ddfd2b6f3,21db16cf-697c-4f2e-b905-6bff9d8cc641,4d8cb337-8315-41be-8bdf-59af62af3997
40240c99-73fa-47c1-b7ce-5b6875bc2aa3,21db16cf-697c-4f2e-b905-6bff9d8cc641,4d8cb337-8315-41be-8bdf-59af62af3997
21db16cf-697c-4f2e-b905-6bff9d8cc641,21db16cf-697c-4f2e-b905-6bff9d8cc641,0ce83d92-0358-466a-90fd-ad3e732ee034
2db85612-a7e9-4f1d-866c-ec8779eb7ec9,2db85612-a7e9-4f1d-866c-ec8779eb7ec9,4d8cb337-8315-41be-8bdf-59af62af3997
daa32aab-0769-49a1-85c3-d37c5a4cc92c,daa32aab-0769-49a1-85c3-d37c5a4cc92c,31327feb-f910-44dd-8013-3a7795e02c62
4eab0276-3338-4abd-871c-a6ea631d9e42,00152669-24e5-4223-a2bd-b404212892dc,b47fd2b9-f8f6-4c08-aa13-9c163861e157
a778d5db-07ae-49a5-826f-2907caaa2e4e,00152669-24e5-4223-a2bd-b404212892dc,25d094ca-d7ba-40a6-bae7-3241a2ac1488
b903e686-b44b-4ca1-afcf-e710d62e51f9,00152669-24e5-4223-a2bd-b404212892dc,74b23b41-1afb-4aea-aa91-775c1513998d
cde81c9e-65ca-4f73-89d4-f9cfdea4d710,cde81c9e-65ca-4f73-89d4-f9cfdea4d710,cefbfdee-b1b1-4552-9f76-b85588a00882
18c58ba6-a030-4e40-97ec-b623248be2ad,18c58ba6-a030-4e40-97ec-b623248be2ad,ecc148bb-dd7b-4848-85c4-585047d474f8
5232618f-e0da-4cb4-89c9-7e468ae0f486,5232618f-e0da-4cb4-89c9-7e468ae0f486,ecc148bb-dd7b-4848-85c4-585047d474f8
d8df882c-9a98-472c-8a8f-9b999deffde2,d8df882c-9a98-472c-8a8f-9b999deffde2,cefbfdee-b1b1-4552-9f76-b85588a00882
0681d958-1833-414d-94ed-883d0da08bf8,0681d958-1833-414d-94ed-883d0da08bf8,6025cb6a-790a-4321-a635-2a1070b68b9e
e711dbef-dbda-4b9a-9881-0f7d51245c9e,0681d958-1833-414d-94ed-883d0da08bf8,0719b28c-e6cd-4b25-93cf-e20825311656
d1b619a2-f806-4c49-a32e-4eb260eaa457,00152669-24e5-4223-a2bd-b404212892dc,412e50bf-ea9f-4f32-9711-c99b8de3d926
67277ab4-4c1e-42d4-85f5-057b4aa88007,00152669-24e5-4223-a2bd-b404212892dc,4948f7d6-1c5c-4e68-9d74-8ac2799e2817
336ff7d4-497d-4040-be29-4d89c659b6f0,00152669-24e5-4223-a2bd-b404212892dc,4948f7d6-1c5c-4e68-9d74-8ac2799e2817
ef293435-e5a2-464d-84a8-1d75be759055,0579f9d9-f266-4842-8400-aa5e2450859f,6025cb6a-790a-4321-a635-2a1070b68b9e
3180a9c9-81bb-430e-a548-91e71ca31887,0579f9d9-f266-4842-8400-aa5e2450859f,0719b28c-e6cd-4b25-93cf-e20825311656
2181af1c-0fa7-401e-83f5-97ee31eb0ea4,2181af1c-0fa7-401e-83f5-97ee31eb0ea4,6025cb6a-790a-4321-a635-2a1070b68b9e
37a772e7-89a9-455f-8e8a-71b6e9173a17,2181af1c-0fa7-401e-83f5-97ee31eb0ea4,0719b28c-e6cd-4b25-93cf-e20825311656
5fbc349f-5adc-498d-a6bb-b9cbce4755fb,00152669-24e5-4223-a2bd-b404212892dc,31327feb-f910-44dd-8013-3a7795e02c62
6a465a6d-0055-40df-83d5-a2f51ab40f3a,00152669-24e5-4223-a2bd-b404212892dc,04e9a952-d1eb-42f9-8a06-8d1fc107c8ee
6552b327-54c6-4359-8a95-4bf2fae8af5b,00152669-24e5-4223-a2bd-b404212892dc,cf1cda8d-201b-4f80-bd64-5f735108e21a
5fd434fb-5630-44c5-8416-070865082cc7,00152669-24e5-4223-a2bd-b404212892dc,28c0d084-a9b5-4e50-8ea6-c6e21b174e11
ddf780f9-c132-4e86-9074-7fab2319ece2,00152669-24e5-4223-a2bd-b404212892dc,b34061df-d997-4c70-a803-35eabf7913b3
8c9befae-8343-4276-b94d-8be7a0894897,00152669-24e5-4223-a2bd-b404212892dc,25d094ca-d7ba-40a6-bae7-3241a2ac1488
4b106c0b-466e-4f3e-9aa9-cd3fed132369,4b106c0b-466e-4f3e-9aa9-cd3fed132369,a0a3bb46-0336-4dbe-b93f-5b83fe9345a7
dd419a9e-0d9a-4ddc-9b62-38517254cb92,dd419a9e-0d9a-4ddc-9b62-38517254cb92,b47fd2b9-f8f6-4c08-aa13-9c163861e157
c310aa6a-48d3-449f-98e1-6d86b32984f2,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,b47fd2b9-f8f6-4c08-aa13-9c163861e157
d4d6d510-81d5-44e2-889b-6cfa314c987e,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,e8024154-eeb5-4121-85cf-ec254b6314e7
c5dc15d9-597a-43cf-9e4e-7d090a44cdfb,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,e8024154-eeb5-4121-85cf-ec254b6314e7
f9c610c0-7d78-41fd-b0ec-94351a54db90,0579f9d9-f266-4842-8400-aa5e2450859f,a0a3bb46-0336-4dbe-b93f-5b83fe9345a7
6cf46918-5013-4822-8dee-f7376def0c6b,0579f9d9-f266-4842-8400-aa5e2450859f,25d094ca-d7ba-40a6-bae7-3241a2ac1488
193e1b38-ad4b-498e-af5d-825ea38fddfd,193e1b38-ad4b-498e-af5d-825ea38fddfd,870a6b62-332a-4e4b-851e-a31c72f8eaec
81fb483f-aa1b-4b37-b475-d9822f16a04d,013d5de2-115f-4623-8c3a-ef32695a5859,04e9a952-d1eb-42f9-8a06-8d1fc107c8ee
dc899265-b4ca-4cf5-98ac-2d6c5b6db877,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,b47fd2b9-f8f6-4c08-aa13-9c163861e157
2d965467-f653-48e8-b3c0-7060ae6f150a,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,a0a3bb46-0336-4dbe-b93f-5b83fe9345a7
2eb58747-be7c-4f57-892a-3b221d718a8d,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,28c0d084-a9b5-4e50-8ea6-c6e21b174e11
60289c16-7836-4058-9a46-5f0db88bcf2e,60289c16-7836-4058-9a46-5f0db88bcf2e,6025cb6a-790a-4321-a635-2a1070b68b9e
70700225-eb34-44f7-8add-e3f43d3e590d,60289c16-7836-4058-9a46-5f0db88bcf2e,0719b28c-e6cd-4b25-93cf-e20825311656
3eb07246-1b94-4813-adb0-4b3d39112516,3eb07246-1b94-4813-adb0-4b3d39112516,6025cb6a-790a-4321-a635-2a1070b68b9e
f318af5e-1175-4543-84b5-7a4444eb2919,3eb07246-1b94-4813-adb0-4b3d39112516,0719b28c-e6cd-4b25-93cf-e20825311656
f64894b7-de15-4c1d-8034-f67f71faedf5,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,6025cb6a-790a-4321-a635-2a1070b68b9e
5b91a1bf-7e97-4c59-8b0c-640ec1ca899d,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,0719b28c-e6cd-4b25-93cf-e20825311656
8aa8f54a-0456-464d-b771-5bb1f04af23c,00152669-24e5-4223-a2bd-b404212892dc,6025cb6a-790a-4321-a635-2a1070b68b9e
d06b64a8-b0e0-4471-884a-269d2a16f92f,00152669-24e5-4223-a2bd-b404212892dc,0719b28c-e6cd-4b25-93cf-e20825311656
f2c2d8e8-a7ed-4562-b78d-d0cc1cd5f865,013d5de2-115f-4623-8c3a-ef32695a5859,0719b28c-e6cd-4b25-93cf-e20825311656
7ba7c990-eef6-4524-9177-0c62d9da3df4,013d5de2-115f-4623-8c3a-ef32695a5859,6025cb6a-790a-4321-a635-2a1070b68b9e
1054cdbf-6c34-4610-bd14-1910406917d1,00152669-24e5-4223-a2bd-b404212892dc,a7af6a36-7fa2-459f-8c34-db1de9b04e1a
bc630514-5ff0-45fa-a3c0-76dada9a7346,02fd6024-978f-4ec7-aed7-b3a4268d7dd1,cad98f3b-28de-4407-957b-a9b8504a0025
9a0c9551-fb11-4805-878a-bdb30506da60,02fd6024-978f-4ec7-aed7-b3a4268d7dd1,fab29f1b-8cc9-413d-9a1e-9029bd434577
58ce64e5-5628-4d3e-ac8a-aac74cf71e92,02fd6024-978f-4ec7-aed7-b3a4268d7dd1,cf1cda8d-201b-4f80-bd64-5f735108e21a
f919a8a4-413f-4a80-b3a1-2c32e1a27b46,02fd6024-978f-4ec7-aed7-b3a4268d7dd1,04e9a952-d1eb-42f9-8a06-8d1fc107c8ee
d8f31bd9-2ad4-4809-962e-6806f3207d6b,02fd6024-978f-4ec7-aed7-b3a4268d7dd1,28c0d084-a9b5-4e50-8ea6-c6e21b174e11
179b1046-8e23-41f1-b7a5-33c72b81dceb,02fd6024-978f-4ec7-aed7-b3a4268d7dd1,b47fd2b9-f8f6-4c08-aa13-9c163861e157
76992941-7d11-4d53-8fd5-d5df3bcbc8ee,02fd6024-978f-4ec7-aed7-b3a4268d7dd1,28c0d084-a9b5-4e50-8ea6-c6e21b174e11
dd57e0a8-a26b-4890-9d52-6fc1f320f47c,02fd6024-978f-4ec7-aed7-b3a4268d7dd1,b47fd2b9-f8f6-4c08-aa13-9c163861e157
02fd6024-978f-4ec7-aed7-b3a4268d7dd1,02fd6024-978f-4ec7-aed7-b3a4268d7dd1,a0a3bb46-0336-4dbe-b93f-5b83fe9345a7
9e4444c1-0405-414e-9a47-d1be5689f6b8,02fd6024-978f-4ec7-aed7-b3a4268d7dd1,fab29f1b-8cc9-413d-9a1e-9029bd434577
9cb3dce4-994c-41f8-95ba-8892ffb0ab27,02fd6024-978f-4ec7-aed7-b3a4268d7dd1,04e9a952-d1eb-42f9-8a06-8d1fc107c8ee
76cc29f6-d0f3-46a4-9ed0-b164ecc2ee2e,02fd6024-978f-4ec7-aed7-b3a4268d7dd1,b7077757-ac8a-493e-9b2d-b6eae4393593
3ab3747b-b654-4b51-aa7d-229a4d47ad82,02fd6024-978f-4ec7-aed7-b3a4268d7dd1,81a09668-9df5-4e3b-9864-98c5fdaaf916
bbccd41e-924e-4010-8ebc-cd5119773f4c,02fd6024-978f-4ec7-aed7-b3a4268d7dd1,04e9a952-d1eb-42f9-8a06-8d1fc107c8ee
4825397f-28b8-4dd9-9f0b-3c327777bf57,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,28c0d084-a9b5-4e50-8ea6-c6e21b174e11
d65782f8-ebcf-4b3f-817f-38bd3d02de27,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,4d8cb337-8315-41be-8bdf-59af62af3997
72abeaf6-be4b-4536-ac42-7d5ad6efcc4d,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,cad98f3b-28de-4407-957b-a9b8504a0025
fb872ea4-51cd-46b1-b1ca-1402f49f0c6e,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,cf1cda8d-201b-4f80-bd64-5f735108e21a
1ce86d9c-12b9-47d4-9936-2a28e2751ef8,00152669-24e5-4223-a2bd-b404212892dc,6025cb6a-790a-4321-a635-2a1070b68b9e
425c3bbd-21c9-4e23-b7f5-ca09908f03cb,00152669-24e5-4223-a2bd-b404212892dc,0719b28c-e6cd-4b25-93cf-e20825311656
20039cac-4d51-452a-9080-2b7f5e6bf429,02e95cdc-3f09-414c-840b-ece116878d60,93db7105-a865-400b-8ce4-c14dbc818cf6
827f420d-0217-4856-b247-edc12e1bef7d,02e95cdc-3f09-414c-840b-ece116878d60,1a6212bc-095e-4442-a3cf-f5180b79ee4c
4c12a5b3-6560-4531-83bc-aae278c551e3,02e95cdc-3f09-414c-840b-ece116878d60,ecc148bb-dd7b-4848-85c4-585047d474f8
61f37f98-eaff-4a04-83db-dfa2ddc9abc6,02e95cdc-3f09-414c-840b-ece116878d60,04e9a952-d1eb-42f9-8a06-8d1fc107c8ee
5a52a2df-abb9-4100-9286-950b0d7f8fe0,1748bbf0-e1c7-4acf-abf1-3753dc98f4d2,412e50bf-ea9f-4f32-9711-c99b8de3d926
77cb677f-4e23-4919-a156-ebadc6e6cc9d,0579f9d9-f266-4842-8400-aa5e2450859f,1a6212bc-095e-4442-a3cf-f5180b79ee4c
d9d958bb-8a43-41b2-836a-b3614650c27b,0579f9d9-f266-4842-8400-aa5e2450859f,8696a358-3b96-4421-94f8-19125cadb064
2d89b85a-c4b8-4077-aac7-3848641efbeb,0579f9d9-f266-4842-8400-aa5e2450859f,62d00f96-e138-4bf6-aa3f-d9da91648fab
dcfe1d7d-45ff-44a6-bc8b-02ec5f6f0c2e,0579f9d9-f266-4842-8400-aa5e2450859f,81a09668-9df5-4e3b-9864-98c5fdaaf916
6e502ac8-9ee3-4d72-840e-dd13cc3ca5cc,013d5de2-115f-4623-8c3a-ef32695a5859,31327feb-f910-44dd-8013-3a7795e02c62
b5c55a04-450b-436d-b230-c449b20b8997,013d5de2-115f-4623-8c3a-ef32695a5859,0ce83d92-0358-466a-90fd-ad3e732ee034
adf460f2-9822-4c20-8cdf-69aec36eaf66,31d595a9-78e5-49b7-8c66-84cad9630ef0,4d8cb337-8315-41be-8bdf-59af62af3997
0d4f18ca-fcec-428a-af51-8b8edc7d765d,00152669-24e5-4223-a2bd-b404212892dc,0ce83d92-0358-466a-90fd-ad3e732ee034
31d595a9-78e5-49b7-8c66-84cad9630ef0,31d595a9-78e5-49b7-8c66-84cad9630ef0,4d8cb337-8315-41be-8bdf-59af62af3997
a97ef4e4-6c66-4231-926b-78ae38445d5b,1748bbf0-e1c7-4acf-abf1-3753dc98f4d2,12fe1afd-213d-4abd-a0e7-e1b1d245999f
45683b83-9ef2-4c01-9ac5-d2a564877cea,1748bbf0-e1c7-4acf-abf1-3753dc98f4d2,fab29f1b-8cc9-413d-9a1e-9029bd434577
a121cfdc-bc50-4043-8dc1-2c6b52239ba3,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,0719b28c-e6cd-4b25-93cf-e20825311656
d848caeb-30b6-448c-b45f-e68145d9698e,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,6025cb6a-790a-4321-a635-2a1070b68b9e
ea506e6e-9650-405a-9c5c-e6f7b8d10de5,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,0719b28c-e6cd-4b25-93cf-e20825311656
a7cc9ed6-261c-44cc-b9e5-93b9b05fe3da,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,6025cb6a-790a-4321-a635-2a1070b68b9e
e5340fc9-0822-425f-85cd-d916ea4b1f25,02e95cdc-3f09-414c-840b-ece116878d60,4948f7d6-1c5c-4e68-9d74-8ac2799e2817
d1d4d740-8ba5-4f69-8c4d-5afd3a5ad8c9,02e95cdc-3f09-414c-840b-ece116878d60,a7af6a36-7fa2-459f-8c34-db1de9b04e1a
39f71ae3-4ae7-4a3b-8f69-b49471d764b9,02e95cdc-3f09-414c-840b-ece116878d60,81a09668-9df5-4e3b-9864-98c5fdaaf916
11432415-aa47-4099-a09a-9e78c1a383d8,02e95cdc-3f09-414c-840b-ece116878d60,d9b18157-35f1-4d4b-857d-4d431f0b1999
330368d6-039f-415c-9727-d628d350b9d9,02e95cdc-3f09-414c-840b-ece116878d60,04e9a952-d1eb-42f9-8a06-8d1fc107c8ee
6154a417-d2c3-4c98-a915-5e259f1026cb,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,4d8cb337-8315-41be-8bdf-59af62af3997
696e016c-ae29-4793-99d8-a46914a86c4c,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,28c0d084-a9b5-4e50-8ea6-c6e21b174e11
c47ca01b-9249-4115-9935-fdbd01baf9c0,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,31327feb-f910-44dd-8013-3a7795e02c62
086445f0-baa2-4f86-bb8c-20e36c5fc826,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,27a8af76-a9f2-49a3-b8a0-b60feb13398c
d703f29f-8ef0-47e0-b5be-8f54b33388b5,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,a0a3bb46-0336-4dbe-b93f-5b83fe9345a7
810092d0-cca2-4f25-a82e-3a4864d29ce3,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,25d094ca-d7ba-40a6-bae7-3241a2ac1488
de27421b-7732-4675-8fbb-c507c200be3e,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,a0a3bb46-0336-4dbe-b93f-5b83fe9345a7
d9c12d29-a70c-4cf1-b4f6-efedcffd196f,0579f9d9-f266-4842-8400-aa5e2450859f,81a09668-9df5-4e3b-9864-98c5fdaaf916
faaad034-166d-472b-af5e-59f1cf851e9b,0579f9d9-f266-4842-8400-aa5e2450859f,0c714b22-5879-47d8-8ec5-3594cea9e08f
e92a7867-abbb-4bb7-a78c-8cb9070f087c,0579f9d9-f266-4842-8400-aa5e2450859f,26a92b22-6f22-4bcc-a4e9-273a706816e3
9700a3c5-e2fa-499d-8359-39d001ec629e,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,1a6212bc-095e-4442-a3cf-f5180b79ee4c
01fb864c-fa78-4e7a-aba0-b6bd4978b3ea,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,0719b28c-e6cd-4b25-93cf-e20825311656
2d5a892a-6d97-4473-b767-45a598f1320c,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,6025cb6a-790a-4321-a635-2a1070b68b9e
e8651018-64ff-4aa7-8e08-c184afd49413,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,e8024154-eeb5-4121-85cf-ec254b6314e7
1efd2b86-6035-4d39-8996-48ddfd7856e5,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,25d094ca-d7ba-40a6-bae7-3241a2ac1488
5a9f6937-a174-4ae0-9139-c97de4a559d9,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,1a6212bc-095e-4442-a3cf-f5180b79ee4c
62816d25-d712-4575-8927-f4565a8c7303,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,93db7105-a865-400b-8ce4-c14dbc818cf6
d0084942-26e4-49f3-bf8a-d435cf14accd,00152669-24e5-4223-a2bd-b404212892dc,357d3227-0fb5-448e-8813-2f311e4b6059
8bc22d15-90e9-4b18-88c3-d31ef9daecb0,00152669-24e5-4223-a2bd-b404212892dc,357d3227-0fb5-448e-8813-2f311e4b6059
1a5a1377-e22c-4e43-89c7-0d99c83eeef5,06139e2c-69a1-4bc6-b2d3-fef40583e459,357d3227-0fb5-448e-8813-2f311e4b6059
5310fda7-8088-4fe9-89ba-216c33f777c5,06139e2c-69a1-4bc6-b2d3-fef40583e459,870a6b62-332a-4e4b-851e-a31c72f8eaec
530412a4-978b-473a-bf77-968a401955d9,06139e2c-69a1-4bc6-b2d3-fef40583e459,870a6b62-332a-4e4b-851e-a31c72f8eaec
06139e2c-69a1-4bc6-b2d3-fef40583e459,06139e2c-69a1-4bc6-b2d3-fef40583e459,cddd27fe-9e63-47d3-bc62-8e2e8460b83f
3dc4d324-55b5-47f7-b914-85e25a080438,3dc4d324-55b5-47f7-b914-85e25a080438,9fd67e7b-115a-46e6-9dea-851657dd7807
5f2e6b7e-b08e-445d-bbbb-06dbaf363be4,5f2e6b7e-b08e-445d-bbbb-06dbaf363be4,9fd67e7b-115a-46e6-9dea-851657dd7807
e6e207b1-a37f-47da-a73d-9d74d22ceb0b,00152669-24e5-4223-a2bd-b404212892dc,357d3227-0fb5-448e-8813-2f311e4b6059
8b80fc7c-74c3-48eb-b9a8-a2357730efca,00152669-24e5-4223-a2bd-b404212892dc,870a6b62-332a-4e4b-851e-a31c72f8eaec
b509ed14-e2bf-473e-827e-7fa342cd34c4,06139e2c-69a1-4bc6-b2d3-fef40583e459,74b23b41-1afb-4aea-aa91-775c1513998d
322e8064-5ef8-489f-9b96-bbc60bf2c601,00152669-24e5-4223-a2bd-b404212892dc,870a6b62-332a-4e4b-851e-a31c72f8eaec
ffb58a3c-f7d2-44e9-963b-e7631e349ec9,06139e2c-69a1-4bc6-b2d3-fef40583e459,357d3227-0fb5-448e-8813-2f311e4b6059
34c7127d-d816-4675-8f2c-9de71b508604,06139e2c-69a1-4bc6-b2d3-fef40583e459,357d3227-0fb5-448e-8813-2f311e4b6059
e8367919-13a5-47b9-b369-d4342fdad894,06139e2c-69a1-4bc6-b2d3-fef40583e459,5dc4ea35-4d52-482a-a837-b1078865f25d
4e3892e5-84a6-4d1a-838c-21390705bc10,00152669-24e5-4223-a2bd-b404212892dc,5dc4ea35-4d52-482a-a837-b1078865f25d
51dc0853-a764-4213-822e-7124169701ea,51dc0853-a764-4213-822e-7124169701ea,cefbfdee-b1b1-4552-9f76-b85588a00882
4db5911a-eba7-4d86-9284-46a184117f41,4db5911a-eba7-4d86-9284-46a184117f41,cefbfdee-b1b1-4552-9f76-b85588a00882
c3ad6164-31c7-4376-b83f-da347e687881,0579f9d9-f266-4842-8400-aa5e2450859f,cefbfdee-b1b1-4552-9f76-b85588a00882
16599d1d-13e9-43a5-a9ad-305e8300fe8b,16599d1d-13e9-43a5-a9ad-305e8300fe8b,cefbfdee-b1b1-4552-9f76-b85588a00882
523d54c1-9bf5-47b3-b91a-7c8e0a02dbdc,523d54c1-9bf5-47b3-b91a-7c8e0a02dbdc,cefbfdee-b1b1-4552-9f76-b85588a00882
2525a1d2-a38b-4afe-83ac-c3d71395ea50,2525a1d2-a38b-4afe-83ac-c3d71395ea50,cefbfdee-b1b1-4552-9f76-b85588a00882
b953ce02-9058-4092-a29d-3efa1054c37a,b953ce02-9058-4092-a29d-3efa1054c37a,cefbfdee-b1b1-4552-9f76-b85588a00882
4f26643b-38dc-4f6d-86a6-6e1eb812c1f3,00152669-24e5-4223-a2bd-b404212892dc,cefbfdee-b1b1-4552-9f76-b85588a00882
14791c88-c81c-4cfc-a0f0-cd10c94d34e2,00152669-24e5-4223-a2bd-b404212892dc,cefbfdee-b1b1-4552-9f76-b85588a00882
ffd2ad51-6cdc-421d-9cd5-2e826835dcab,ffd2ad51-6cdc-421d-9cd5-2e826835dcab,e997502b-1d4d-4c41-a0e6-c284943a5693
4fa5782f-e8be-464f-b7b9-61a471a8efad,4fa5782f-e8be-464f-b7b9-61a471a8efad,4d8cb337-8315-41be-8bdf-59af62af3997
10f9735f-3357-4281-8dbc-2e006ac0ed9f,10f9735f-3357-4281-8dbc-2e006ac0ed9f,344bc7d1-bc7b-470f-b014-b1ed38953297
ea1b9336-7379-4169-8f8d-47d1f35b61db,ea1b9336-7379-4169-8f8d-47d1f35b61db,344bc7d1-bc7b-470f-b014-b1ed38953297
527356e3-a99b-45b3-b7c7-8c8ab26f0a72,02fd6024-978f-4ec7-aed7-b3a4268d7dd1,5ce5e4d8-2ecf-4902-8446-2bebd36f4344
2038488e-8c0c-424b-bc78-432de4a4c4bc,02fd6024-978f-4ec7-aed7-b3a4268d7dd1,04e9a952-d1eb-42f9-8a06-8d1fc107c8ee
531412b8-ddf7-4c8b-8282-dda7297038f0,00152669-24e5-4223-a2bd-b404212892dc,fe25e11a-9a43-42c7-9db7-4ce954460494
e93fa119-d341-462b-862c-0dcb415888ad,00152669-24e5-4223-a2bd-b404212892dc,b47fd2b9-f8f6-4c08-aa13-9c163861e157
b84fa8f1-9a41-4f22-af9a-d178311bc507,25d27e9b-4568-4a14-a71a-17f8c2f1e45d,2e2a520e-a3d7-4542-9bd6-4302602c3dff
26630af1-e4ce-4ef4-8bac-26fcbc558606,25d27e9b-4568-4a14-a71a-17f8c2f1e45d,36cd1e73-6e47-4610-a690-757a8fecf50d
d619ffab-ded3-47ac-b956-0bf6f841e19b,71d4afb3-ec5e-4a86-8337-fbe13652e1a0,28c0d084-a9b5-4e50-8ea6-c6e21b174e11
71d4afb3-ec5e-4a86-8337-fbe13652e1a0,71d4afb3-ec5e-4a86-8337-fbe13652e1a0,4d8cb337-8315-41be-8bdf-59af62af3997
1537a57c-abe0-442f-b89f-cf27b779244e,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,8696a358-3b96-4421-94f8-19125cadb064
12f65ebf-5cb9-43eb-95ea-e08440a285a6,12f65ebf-5cb9-43eb-95ea-e08440a285a6,a0a3bb46-0336-4dbe-b93f-5b83fe9345a7
91031cbe-38d0-4e39-900d-a0ed545c342b,00e3f542-7aa3-4a4f-a100-d5f5d6392cf0,31327feb-f910-44dd-8013-3a7795e02c62
