a_id,b_id,label,a_language,b_language,trgm_subject,trgm_title,shared_actors,shared_speakers,shared_locations,shared_primary_loc,idf_loc_score,canonical_url_match,event_date_match,length_ratio,time_diff_hours,same_source,shared_numbers
2525a1d2-a38b-4afe-83ac-c3d71395ea50,b953ce02-9058-4092-a29d-3efa1054c37a,not_same_event,en,en,0.24347825,0.78070176,2,0,1,0,0.0,0,1,1.6,4.8,1,3
2525a1d2-a38b-4afe-83ac-c3d71395ea50,c3ad6164-31c7-4376-b83f-da347e687881,not_same_event,en,en,0.2457627,0.40625,2,0,1,0,0.0,0,1,1.6,3.6,1,3
2525a1d2-a38b-4afe-83ac-c3d71395ea50,cde81c9e-65ca-4f73-89d4-f9cfdea4d710,not_same_event,en,en,0.59210527,0.5069444,2,0,1,1,0.0,0,1,1.0,2.8,1,1
25310439-1063-481e-a1cd-4de944ed7d88,35294f1d-64bf-4175-9cb7-82e79a80913c,same_event,en,en,0.3465909,0.3053435,0,0,0,1,0.0,0,0,1.1,9.9,0,1
25310439-1063-481e-a1cd-4de944ed7d88,3ed02fa2-9058-49ac-af78-f02e71724cbd,same_event,en,en,0.21925133,0.12345679,0,0,0,0,0.0,0,1,1.3,0.0,1,0
25310439-1063-481e-a1cd-4de944ed7d88,6bfe62c0-a256-4a02-ab02-4183d59987a0,same_event,en,en,0.3112583,0.25,0,0,0,1,0.0,0,1,1.1,1.5,0,1
25310439-1063-481e-a1cd-4de944ed7d88,7ff405c6-621c-4523-8fe7-25283b3de477,same_event,en,en,0.2568306,0.21568628,0,0,0,1,0.0,0,1,1.3,0.0,1,1
25310439-1063-481e-a1cd-4de944ed7d88,850d2496-1b0d-477f-bfec-886e9d3ecbfd,same_event,en,hi,0.27222222,0.0,0,0,0,1,0.0,0,0,2.0,7.6,0,1
25310439-1063-481e-a1cd-4de944ed7d88,b415111f-7248-4b5f-961d-73cf77d1cad8,same_event,en,en,0.26404494,0.27433628,0,0,0,1,0.0,0,1,1.1,1.2,1,1
25310439-1063-481e-a1cd-4de944ed7d88,e660c7f7-8508-45d5-b58c-239c0a6c73b3,same_event,en,en,0.3148148,0.08396947,0,0,0,1,0.0,0,1,1.4,0.6,0,1
25d27e9b-4568-4a14-a71a-17f8c2f1e45d,26630af1-e4ce-4ef4-8bac-26fcbc558606,same_event,en,en,0.3559322,0.27826086,1,0,1,1,0.0,0,1,2.1,0.4,0,1
25d27e9b-4568-4a14-a71a-17f8c2f1e45d,5bb630bf-83af-4e4a-8663-e0b1269ac349,same_event,en,en,0.121212125,0.21367522,0,0,0,1,0.0,0,1,1.2,5.1,1,0
25d27e9b-4568-4a14-a71a-17f8c2f1e45d,807ce2c3-049f-47c5-b8e0-b2db0f962e21,same_event,en,en,0.216,0.18333334,0,0,0,1,0.0,0,1,2.7,5.0,0,0
25d27e9b-4568-4a14-a71a-17f8c2f1e45d,865b756c-8035-410f-9940-69e35ee9dafc,same_event,en,en,0.31034482,0.23364486,1,0,0,1,0.0,0,1,2.5,4.7,0,1
25d27e9b-4568-4a14-a71a-17f8c2f1e45d,b84fa8f1-9a41-4f22-af9a-d178311bc507,same_event,en,en,0.32608697,0.18333334,0,0,0,1,0.0,0,1,1.4,3.7,0,0
25d27e9b-4568-4a14-a71a-17f8c2f1e45d,c6b6c263-0897-4777-93d5-bb6d5c675ef3,same_event,en,en,0.32857144,0.2826087,1,0,0,1,0.0,0,1,2.3,1.3,0,1
263f131c-8e80-493f-8c3e-43a277077031,733bbf05-8c7f-47ae-a5af-6280053e6505,same_event,en,en,0.60465115,1.0,2,0,2,1,0.0,0,1,1.2,1.1,0,2
26630af1-e4ce-4ef4-8bac-26fcbc558606,5bb630bf-83af-4e4a-8663-e0b1269ac349,same_event,en,en,0.16239317,0.2184874,0,0,1,1,0.0,0,1,1.8,4.7,0,0
26630af1-e4ce-4ef4-8bac-26fcbc558606,807ce2c3-049f-47c5-b8e0-b2db0f962e21,same_event,en,en,0.1965812,0.22881356,0,0,1,1,0.0,0,1,1.3,4.6,0,1
26630af1-e4ce-4ef4-8bac-26fcbc558606,865b756c-8035-410f-9940-69e35ee9dafc,same_event,en,en,0.35877863,0.40625,1,0,1,1,0.0,0,1,1.2,4.3,0,2
26630af1-e4ce-4ef4-8bac-26fcbc558606,b84fa8f1-9a41-4f22-af9a-d178311bc507,same_event,en,en,0.37903225,0.22881356,0,0,1,1,0.0,0,1,1.4,3.3,0,1
26630af1-e4ce-4ef4-8bac-26fcbc558606,c6b6c263-0897-4777-93d5-bb6d5c675ef3,same_event,en,en,0.43801653,0.3152174,1,0,1,1,0.0,0,1,1.1,0.9,0,5
266451e8-07ac-410e-989e-5becd95ab909,5842020d-40dc-437d-bd78-863f55a3ffc0,same_event,en,en,0.47517732,0.41269842,0,0,0,0,0.0,0,0,7.6,22.4,0,2
266451e8-07ac-410e-989e-5becd95ab909,a2041b84-ca76-462f-8a1a-f19b36bc1ee8,same_event,en,,0.2822086,0.25609756,0,0,0,0,0.0,0,1,2.6,8.2,0,5
26cac27a-9b25-43fc-b5f6-8a1296756fa1,32ddfd27-b167-4855-862d-ad8e4d7e0c0b,not_same_event,en,en,0.57377046,0.94690263,4,0,1,0,0.0,0,0,1.2,119.7,1,1
26f10ca2-ad10-4236-8b6f-b377eea64b0b,2e4c54e0-63d6-4a56-bbe7-f51cc30d67d1,same_event,en,en,0.20915033,0.10526316,0,0,0,0,0.0,0,0,3.8,25.6,0,1
26f10ca2-ad10-4236-8b6f-b377eea64b0b,a928eac9-a482-40f5-9d5f-0eca5e22b4ec,same_event,en,en,0.26506025,0.29761904,0,0,0,0,0.0,0,1,1.5,21.4,0,1
274dbcea-538c-46ea-abd6-03e88e150b22,c97b33cc-9634-460c-b116-b879c5e305db,same_event,en,en,0.3053435,0.46153846,0,0,1,1,0.0,0,0,1.6,11.5,0,3
2825b395-4141-4731-9e94-98bce66c3ae8,2d965467-f653-48e8-b3c0-7060ae6f150a,same_event,en,en,0.08994709,0.07746479,0,0,0,0,0.0,0,0,1.1,22.6,0,0
2825b395-4141-4731-9e94-98bce66c3ae8,2eb58747-be7c-4f57-892a-3b221d718a8d,same_event,en,en,0.09836066,0.0625,1,0,0,0,0.0,0,0,1.0,17.6,0,1
2825b395-4141-4731-9e94-98bce66c3ae8,2ec47277-a0d0-40db-8c78-2c2861bbd21e,same_event,en,en,0.17826086,0.108843535,0,0,0,0,0.0,0,0,1.4,49.0,0,2
2825b395-4141-4731-9e94-98bce66c3ae8,2f1ea01c-e18d-4dbd-a20b-6b107fa107a8,same_event,en,en,0.09289618,0.058064517,0,0,0,0,0.0,0,0,1.9,74.1,0,1
2825b395-4141-4731-9e94-98bce66c3ae8,30e8ec03-8440-4c36-bb7a-9dcd9ed56ef6,same_event,en,en,0.12751678,0.10948905,0,0,0,0,0.0,0,1,2.3,4.0,0,0
2825b395-4141-4731-9e94-98bce66c3ae8,38d1d3d5-c95a-41d2-9997-b682f0467961,same_event,en,en,0.12935324,0.04761905,0,0,0,0,0.0,0,0,2.2,70.0,0,1
2825b395-4141-4731-9e94-98bce66c3ae8,4014c12d-d9fb-403d-a6ec-30750c8e4477,same_event,en,en,0.13366337,0.06923077,0,0,0,1,0.0,0,0,1.7,69.0,0,2
2825b395-4141-4731-9e94-98bce66c3ae8,428792e7-fac9-40cf-a794-a5f912b4e1a9,same_event,en,,0.18947369,0.12844037,0,0,0,0,0.0,0,0,1.1,65.6,0,0
2825b395-4141-4731-9e94-98bce66c3ae8,48cdf443-5708-4e0c-8f52-26c53b8b6db3,same_event,en,kn,0.0,0.0,0,0,0,0,0.0,0,0,53.4,18.7,0,0
2825b395-4141-4731-9e94-98bce66c3ae8,4b1da675-d3dd-45a3-bd1b-0a9dcbd1f053,same_event,en,en,0.0,0.06557377,0,0,0,0,0.0,0,0,1.0,69.0,0,0
2825b395-4141-4731-9e94-98bce66c3ae8,4b9763f4-52a0-4ee1-bcb0-c6c3826408f2,same_event,en,en,0.18421052,0.136,0,0,1,0,0.0,0,0,1.1,19.8,0,1
2825b395-4141-4731-9e94-98bce66c3ae8,4dd17512-9325-4a6a-9cf7-7919f3bc09a2,same_event,en,en,0.1631579,0.07692308,0,0,0,0,0.0,0,0,1.6,68.6,0,1
2825b395-4141-4731-9e94-98bce66c3ae8,4f733e56-296a-4f4f-a31d-7caa14bd6092,same_event,en,,0.13875598,0.12612613,0,0,0,0,0.0,0,0,1.4,66.5,0,2
2825b395-4141-4731-9e94-98bce66c3ae8,5de43d0c-d45c-46b4-ab91-33027d5e8fe6,same_event,en,en,0.12578617,0.13333334,0,0,0,0,0.0,0,1,1.1,5.0,0,2
2825b395-4141-4731-9e94-98bce66c3ae8,6011b558-17d8-4deb-8d33-51ec626629e5,same_event,en,en,0.12033195,0.05,0,0,0,1,0.0,0,0,1.2,69.3,0,1
2825b395-4141-4731-9e94-98bce66c3ae8,6015dbb3-9adc-416f-9c47-d3ef583ab3da,same_event,en,kn,0.0,0.0,0,0,0,0,0.0,0,1,46.8,4.9,0,1
2825b395-4141-4731-9e94-98bce66c3ae8,6d29f6c4-470d-4c70-a11c-4ebe57b2c076,same_event,en,en,0.3148148,0.15625,0,0,0,0,0.0,0,0,1.9,18.5,0,2
2825b395-4141-4731-9e94-98bce66c3ae8,6f5239f3-12fd-4e28-8a39-5d6a8f7cbcba,same_event,en,en,0.16842106,0.09243698,0,0,0,0,0.0,0,1,2.0,7.5,0,2
2825b395-4141-4731-9e94-98bce66c3ae8,720ab291-94e4-4a95-b8a3-c2eebb53ec6a,same_event,en,en,0.125,0.122137405,0,0,0,0,0.0,0,0,1.2,21.4,0,0
2825b395-4141-4731-9e94-98bce66c3ae8,7785e5f2-d883-4301-8b1d-0648237946ca,same_event,en,en,0.14204545,0.08888889,1,0,0,0,0.0,0,0,1.8,14.9,0,1
2825b395-4141-4731-9e94-98bce66c3ae8,77f88d36-73e5-40e3-b15b-f3e7226b962a,same_event,en,en,0.083333336,0.07751938,0,0,0,0,0.0,0,0,1.0,72.0,0,0
2825b395-4141-4731-9e94-98bce66c3ae8,7cda6e4b-a05e-470a-b2e8-5c8ab6725ff1,same_event,en,,0.15168539,0.13821138,0,0,0,0,0.0,0,0,1.1,66.9,0,1
2825b395-4141-4731-9e94-98bce66c3ae8,7e1ccfcc-e2f9-467e-a90c-9032756d1ef5,same_event,en,en,0.20689656,0.10185185,0,0,1,1,0.0,0,0,1.5,75.0,0,0
2825b395-4141-4731-9e94-98bce66c3ae8,91031cbe-38d0-4e39-900d-a0ed545c342b,same_event,en,te,0.1552795,0.06870229,0,0,0,0,0.0,0,0,1.2,16.5,0,0
2825b395-4141-4731-9e94-98bce66c3ae8,952ed899-45f3-4866-a08b-0b97191a4c38,same_event,en,en,0.13551402,0.09090909,0,0,0,0,0.0,0,1,1.4,2.4,0,1
2825b395-4141-4731-9e94-98bce66c3ae8,9dc1b4ad-5c33-4114-a1a0-35c342d58afa,same_event,en,kn,0.0,0.0,0,0,0,0,0.0,0,0,93.5,32.6,0,0
2825b395-4141-4731-9e94-98bce66c3ae8,9dffadd8-30ce-416a-8bd3-1b88a28056f4,same_event,en,hi,0.13836478,0.056737587,0,0,0,0,0.0,0,1,2.1,7.4,0,1
2825b395-4141-4731-9e94-98bce66c3ae8,9f63c931-0670-4c9d-a9f3-c5a26b8bda83,same_event,en,en,0.27363184,0.13333334,0,0,0,0,0.0,0,0,1.0,25.8,0,2
2825b395-4141-4731-9e94-98bce66c3ae8,a05af29d-b08a-4117-a7b4-4264f881709d,same_event,en,en,0.110552765,0.04310345,0,0,1,0,0.0,0,0,1.7,41.9,0,1
2825b395-4141-4731-9e94-98bce66c3ae8,a2dc8d09-f6a8-4839-8f72-28b066a8750e,same_event,en,en,0.04712042,0.04347826,0,0,0,0,0.0,0,0,1.1,71.5,0,1
2825b395-4141-4731-9e94-98bce66c3ae8,aa4b3814-a346-4f8b-b4b9-75678be2cdb1,same_event,en,hi,0.13756613,0.06818182,0,0,0,0,0.0,0,0,1.9,18.7,0,2
2825b395-4141-4731-9e94-98bce66c3ae8,aaac466a-1cc5-4518-86e6-8a2905407781,same_event,en,en,0.12745099,0.09558824,0,0,0,0,0.0,0,0,1.3,41.9,0,0
2825b395-4141-4731-9e94-98bce66c3ae8,ac3d49d8-7e2a-43f1-be47-e079a7933265,same_event,en,te,0.25641027,0.061643835,0,0,0,0,0.0,0,0,1.2,18.9,0,1
2825b395-4141-4731-9e94-98bce66c3ae8,ac47e1a6-2e58-4e65-8d2b-16f534ed60fa,same_event,en,,0.15025906,0.07936508,0,0,0,0,0.0,0,0,1.3,62.4,0,3
2825b395-4141-4731-9e94-98bce66c3ae8,ada2243a-9da9-4d1c-933f-64393fe32deb,same_event,en,en,0.0,0.13392857,0,0,0,0,0.0,0,0,1.0,50.5,0,0
2825b395-4141-4731-9e94-98bce66c3ae8,be3a5e26-3a48-4791-b3b0-e34c0fe58130,same_event,en,en,0.14864865,0.14159292,0,0,1,1,0.0,0,0,1.3,20.0,0,3
2825b395-4141-4731-9e94-98bce66c3ae8,c41cb5b4-e915-49c6-a932-33b409081b47,same_event,en,en,0.125,0.088,0,0,0,0,0.0,0,0,1.8,80.6,0,0
2825b395-4141-4731-9e94-98bce66c3ae8,c52f1de3-e4ea-42b2-8ce4-90ee575f0606,same_event,en,en,0.14215687,0.07936508,0,0,0,0,0.0,0,0,3.6,32.4,0,0
2825b395-4141-4731-9e94-98bce66c3ae8,c581667b-58e3-4e71-ba62-49d8da646388,same_event,en,en,0.20487805,0.15873016,0,0,0,0,0.0,0,0,2.1,17.9,1,1
2825b395-4141-4731-9e94-98bce66c3ae8,cbff97d4-fb0d-4102-bc7d-f7092bc9f464,same_event,en,en,0.6351351,0.7294118,2,0,0,0,0.0,0,1,1.1,2.7,0,4
2825b395-4141-4731-9e94-98bce66c3ae8,cc0ebef6-11ee-471e-a537-1489f7ff7761,same_event,en,en,0.23913044,0.11888112,1,0,0,0,0.0,0,0,1.5,27.4,0,3
2825b395-4141-4731-9e94-98bce66c3ae8,ce8e37c4-dd04-44b1-a95d-97e45b044436,same_event,en,en,0.1402439,0.1637931,0,0,0,0,0.0,0,0,1.2,16.2,0,3
2825b395-4141-4731-9e94-98bce66c3ae8,d370462c-6e50-4d9c-a7cb-6c3248410ec2,same_event,en,kn,0.0,0.0,0,0,1,1,0.0,0,1,46.8,8.6,0,0
2825b395-4141-4731-9e94-98bce66c3ae8,d52a3109-150a-4918-b30c-44423ffd68bb,same_event,en,hi,0.16,0.0,1,0,0,0,0.0,0,0,1.2,25.9,0,1
2825b395-4141-4731-9e94-98bce66c3ae8,dc899265-b4ca-4cf5-98ac-2d6c5b6db877,same_event,en,en,0.09836066,0.071428575,1,0,0,0,0.0,0,0,1.1,20.2,0,0
2825b395-4141-4731-9e94-98bce66c3ae8,e37770d3-4e5d-492b-b087-d1e97137a438,same_event,en,en,0.15048544,0.11904762,0,0,0,0,0.0,0,0,1.2,67.7,0,2
2825b395-4141-4731-9e94-98bce66c3ae8,e6ad4722-f0df-4741-9517-670739b194a8,same_event,en,te,0.1356784,0.046666667,0,0,0,0,0.0,0,0,1.2,72.1,0,1
2825b395-4141-4731-9e94-98bce66c3ae8,ebf48f24-f613-4b01-89c0-1f0ff1f93d7b,same_event,en,en,0.1377551,0.058252428,0,0,0,1,0.0,0,0,1.0,69.4,0,0
2825b395-4141-4731-9e94-98bce66c3ae8,edcd5927-e696-40cd-88f0-3008e14e95a4,same_event,en,en,0.11794872,0.073529415,0,0,0,0,0.0,0,0,2.0,68.4,0,1
2825b395-4141-4731-9e94-98bce66c3ae8,efbfa396-432c-4721-ae4a-03170d918c8d,same_event,en,en,0.13397129,0.07936508,0,0,0,1,0.0,0,0,1.0,71.4,0,0
2825b395-4141-4731-9e94-98bce66c3ae8,f0cdde62-8414-4c1f-93fc-66c27630138f,same_event,en,kn,0.0,0.0,0,0,0,0,0.0,0,1,46.8,2.7,0,0
28686940-4b23-41e5-98a2-b1695abc659a,2d50eb15-748e-4325-85d6-a1b7c3e49d8b,same_event,en,,0.3529412,0.3962264,0,0,0,0,0.0,0,1,1.1,9.8,1,2
28686940-4b23-41e5-98a2-b1695abc659a,8bbb516e-8cf3-4446-b0d0-882e5b149111,same_event,en,en,0.4509804,0.6125,0,0,0,0,0.0,0,1,2.8,1.8,0,1
28686940-4b23-41e5-98a2-b1695abc659a,901e8ab6-9b31-4950-a2b1-cabbd5e5f4cf,same_event,en,,0.41958043,0.38,0,0,0,0,0.0,0,1,2.3,8.2,0,1
28686940-4b23-41e5-98a2-b1695abc659a,cb2e4750-ac1b-4dda-8976-f9a20685a5e4,same_event,en,,0.44666666,0.30357143,0,0,0,1,0.0,0,0,4.7,16.2,0,3
28686940-4b23-41e5-98a2-b1695abc659a,f054d8f6-d69d-49dc-8953-b826782ba884,same_event,en,,0.43243244,0.20512821,0,0,0,1,0.0,0,0,1.4,14.4,0,1
288a279e-6d9f-42b3-aa98-f1a6426eaaea,72a450cf-734c-4507-bd0c-5a44dc329508,same_event,en,en,0.22943723,0.25438598,0,0,0,1,0.0,0,0,2.4,22.2,0,1
29120850-54b0-441c-88b0-746c32545f90,3ed02fa2-9058-49ac-af78-f02e71724cbd,same_event,en,en,0.4875,0.35433072,0,0,0,0,0.0,0,1,1.4,0.6,0,1
29120850-54b0-441c-88b0-746c32545f90,7ff405c6-621c-4523-8fe7-25283b3de477,same_event,en,en,0.6216216,0.32330826,0,0,0,1,0.0,0,1,1.4,0.6,0,1
291bac76-ab2f-4f4b-8d0b-2288efb2c7cc,72a450cf-734c-4507-bd0c-5a44dc329508,same_event,en,en,0.31764707,0.09090909,0,0,0,0,0.0,0,0,1.0,96.2,0,0
29fc9dd5-cb35-4682-abae-74651fef276d,731748cf-3d0b-4add-84be-202936aacfd1,not_same_event,te,te,0.7887324,0.5584416,0,0,0,0,0.0,0,0,1.1,24.0,1,5
2a48d54c-556e-46fe-8051-0545842771b1,3ed02fa2-9058-49ac-af78-f02e71724cbd,same_event,en,en,0.6917808,0.12,0,0,0,0,0.0,0,1,1.2,1.8,0,0
2a48d54c-556e-46fe-8051-0545842771b1,7ff405c6-621c-4523-8fe7-25283b3de477,same_event,en,en,0.59615386,0.152,0,0,0,1,0.0,0,1,1.2,1.8,0,1
2aab12fa-884f-4795-b58e-04909079e64b,72a450cf-734c-4507-bd0c-5a44dc329508,same_event,en,en,0.26732674,0.18787879,0,0,0,1,0.0,0,0,1.5,15.0,0,0
2b538e69-4c88-48f9-becf-c71df62a67bc,99c18cf4-faed-4dad-bf5b-6c4cdd106297,same_event,en,en,0.477707,0.071428575,0,0,0,1,0.0,0,0,1.1,27.5,0,3
2b697a15-b97a-4aa5-b52e-6aedb2ae4117,a928eac9-a482-40f5-9d5f-0eca5e22b4ec,same_event,en,en,0.20942408,0.14285715,0,0,0,0,0.0,0,0,2.1,7.5,0,0
2bc2b96c-260d-4672-87b7-ac9bb4f1d30b,74b493ea-f355-4d25-9997-5f9a13aaf2ec,not_same_event,en,en,0.8309859,0.37209302,0,0,1,0,0.0,0,0,1.5,72.2,1,2
2c175bc4-ed67-43f8-b306-0f0af7f62fba,5842020d-40dc-437d-bd78-863f55a3ffc0,same_event,en,en,0.41538462,0.5084746,1,0,0,0,0.0,0,0,4.4,51.5,0,1
2c63025d-08c4-4c95-bf4b-ac5f55aeb88b,42eeb74a-45c0-422e-b997-6a0f6d2cec83,same_event,te,en,0.20454545,0.09322034,1,0,0,1,0.0,0,0,8.6,54.1,0,1
2d50eb15-748e-4325-85d6-a1b7c3e49d8b,3ecd55d9-e960-4209-ab35-1f577a0045f3,same_event,,,0.4177215,0.27966103,0,0,0,0,0.0,0,1,1.0,1.8,0,0
2d50eb15-748e-4325-85d6-a1b7c3e49d8b,49d4b99f-e1d8-41c3-b061-d93d59b5bfde,same_event,,,0.35849056,0.35106382,0,0,0,0,0.0,0,0,1.0,4.6,0,0
2d50eb15-748e-4325-85d6-a1b7c3e49d8b,58c9b42d-1fe4-438f-9335-25dafa5f364c,same_event,,en,0.27210885,0.2777778,0,0,0,1,0.0,0,0,2.2,11.0,0,2
2d50eb15-748e-4325-85d6-a1b7c3e49d8b,7867e85b-0e46-4dff-95c9-8b8bd5dafdbb,same_event,,en,0.0964467,0.05263158,0,0,0,0,0.0,0,0,1.0,9.3,0,0
2d50eb15-748e-4325-85d6-a1b7c3e49d8b,8a2cf078-ba88-461b-a7b8-b1990dafbc3a,same_event,,en,0.25,0.28440368,0,0,0,0,0.0,0,0,1.1,10.2,0,0
2d50eb15-748e-4325-85d6-a1b7c3e49d8b,8bbb516e-8cf3-4446-b0d0-882e5b149111,same_event,,en,0.3267974,0.5625,0,0,0,0,0.0,0,1,3.2,11.7,0,1
2d50eb15-748e-4325-85d6-a1b7c3e49d8b,901e8ab6-9b31-4950-a2b1-cabbd5e5f4cf,same_event,,,0.24324325,0.36734694,0,0,0,0,0.0,0,1,2.6,1.6,0,3
2d50eb15-748e-4325-85d6-a1b7c3e49d8b,b6a4ca3f-ccfa-4949-87d1-87f504f529b9,same_event,,en,0.30769232,0.4,0,0,0,0,0.0,0,1,1.1,12.0,0,1
2d50eb15-748e-4325-85d6-a1b7c3e49d8b,bf78939d-5764-429e-b959-d7bf23e2b2dc,same_event,,en,0.37719297,0.4893617,0,0,0,0,0.0,0,1,1.3,11.1,0,2
2d50eb15-748e-4325-85d6-a1b7c3e49d8b,c05ba749-610d-40b4-bcec-c71aceea3230,same_event,,en,0.33333334,0.575,0,0,0,0,0.0,0,1,3.1,11.6,0,0
2d50eb15-748e-4325-85d6-a1b7c3e49d8b,cb2e4750-ac1b-4dda-8976-f9a20685a5e4,same_event,,,0.32885906,0.4059406,0,0,0,0,0.0,0,0,5.3,6.4,0,0
2d50eb15-748e-4325-85d6-a1b7c3e49d8b,dc707516-089b-4b9d-8efc-003cb483006c,same_event,,en,0.34532374,0.6,0,0,0,0,0.0,0,1,14.2,11.9,0,2
2d50eb15-748e-4325-85d6-a1b7c3e49d8b,e7a1fa25-02cd-4fc7-ac13-60ff7cd872b7,same_event,,en,0.39855072,1.0,0,0,0,0,0.0,0,1,1.6,3.6,0,7
2d50eb15-748e-4325-85d6-a1b7c3e49d8b,f054d8f6-d69d-49dc-8953-b826782ba884,same_event,,,0.3219178,0.23423423,0,0,0,0,0.0,0,0,1.6,4.6,0,1
2d50eb15-748e-4325-85d6-a1b7c3e49d8b,f8a2c3c9-4d47-441e-bcc2-1d1f9cb46e3c,same_event,,en,0.2882353,0.24770643,0,0,0,0,0.0,0,0,,18.4,0,0
2d89b85a-c4b8-4077-aac7-3848641efbeb,5a52a2df-abb9-4100-9286-950b0d7f8fe0,same_event,en,en,0.5661765,0.33333334,1,0,0,0,0.0,0,0,1.2,40.7,0,3
2d89b85a-c4b8-4077-aac7-3848641efbeb,77cb677f-4e23-4919-a156-ebadc6e6cc9d,same_event,en,en,0.5514706,0.39449543,1,0,0,1,0.0,0,1,1.0,4.6,0,2
2d89b85a-c4b8-4077-aac7-3848641efbeb,d9d958bb-8a43-41b2-836a-b3614650c27b,same_event,en,en,0.68217057,0.39449543,1,0,0,1,0.0,0,1,1.1,5.0,0,2
2d89b85a-c4b8-4077-aac7-3848641efbeb,dcfe1d7d-45ff-44a6-bc8b-02ec5f6f0c2e,same_event,en,en,0.74825174,0.52884614,1,0,0,0,0.0,0,1,1.1,1.4,0,6
2d965467-f653-48e8-b3c0-7060ae6f150a,2eb58747-be7c-4f57-892a-3b221d718a8d,same_event,en,en,0.61206895,0.6354167,1,0,3,0,0.0,0,1,1.1,5.0,0,0
2d965467-f653-48e8-b3c0-7060ae6f150a,dc899265-b4ca-4cf5-98ac-2d6c5b6db877,same_event,en,en,0.61206895,0.9655172,1,0,3,0,0.0,0,1,1.0,2.4,0,0
2db85612-a7e9-4f1d-866c-ec8779eb7ec9,5842020d-40dc-437d-bd78-863f55a3ffc0,not_same_event,te,en,0.12849163,0.008264462,0,0,0,0,0.0,0,0,2.0,56.4,0,0
2db85612-a7e9-4f1d-866c-ec8779eb7ec9,6011b558-17d8-4deb-8d33-51ec626629e5,not_same_event,te,en,0.09689923,0.0,0,0,0,0,0.0,0,0,1.9,52.9,0,0
2db85612-a7e9-4f1d-866c-ec8779eb7ec9,675402a1-6234-445a-a8e0-805ffb6d0554,not_same_event,te,en,0.12560387,0.0,0,0,0,0,0.0,0,0,4.6,53.9,0,0
2db85612-a7e9-4f1d-866c-ec8779eb7ec9,8d238d4e-6363-450b-8ce1-68245cc148eb,not_same_event,te,te,0.102564104,0.069767445,0,0,0,0,0.0,0,0,1.1,58.7,1,0
2db85612-a7e9-4f1d-866c-ec8779eb7ec9,9264f4a3-0b47-406f-98b8-2cde75c3ce22,not_same_event,te,en,0.08805031,0.007352941,0,0,0,0,0.0,0,0,1.3,32.0,0,0
2db85612-a7e9-4f1d-866c-ec8779eb7ec9,daa32aab-0769-49a1-85c3-d37c5a4cc92c,same_event,te,te,0.3962264,0.29126215,2,0,0,0,0.0,0,1,1.3,1.3,0,0
2dc0576b-e14b-4f28-9370-6ee18ca77d69,5842020d-40dc-437d-bd78-863f55a3ffc0,same_event,en,en,0.088757396,0.07446808,0,0,0,0,0.0,0,0,4.4,26.3,0,0
2e111f76-8ce7-4c6a-aa0e-96f9607acdd4,72a450cf-734c-4507-bd0c-5a44dc329508,same_event,en,en,0.5594059,0.6792453,2,0,0,1,0.0,0,1,1.0,3.7,0,0
2e4c54e0-63d6-4a56-bbe7-f51cc30d67d1,624bdb56-7ac6-4a71-abc7-889ef6aa1156,same_event,en,en,0.14880952,0.11881188,0,0,0,0,0.0,0,0,10.6,38.6,0,0
2e4c54e0-63d6-4a56-bbe7-f51cc30d67d1,63bf562c-e4d5-43a1-9917-9ff75261e111,same_event,en,en,0.26373628,0.104166664,0,0,0,0,0.0,0,1,5.9,1.6,0,1
2e4c54e0-63d6-4a56-bbe7-f51cc30d67d1,72e7ebf9-b47d-4bdb-a728-6265e78e8c14,same_event,en,en,0.22699386,0.18811882,0,0,0,0,0.0,0,0,8.7,5.2,0,1
2e4c54e0-63d6-4a56-bbe7-f51cc30d67d1,81fb483f-aa1b-4b37-b475-d9822f16a04d,same_event,en,en,0.10714286,0.2020202,0,0,0,0,0.0,0,0,10.3,9.3,0,1
2e4c54e0-63d6-4a56-bbe7-f51cc30d67d1,899399cc-973a-43c2-a7c5-a6e44496d95a,same_event,en,en,0.160221,0.12149533,0,0,0,0,0.0,0,0,8.2,57.6,0,1
2e4c54e0-63d6-4a56-bbe7-f51cc30d67d1,a8d149fb-920c-4532-89ef-eacb67e5d3ec,same_event,en,en,0.14201184,0.17307693,0,0,0,0,0.0,0,0,16.4,36.0,0,0
2e4c54e0-63d6-4a56-bbe7-f51cc30d67d1,a928eac9-a482-40f5-9d5f-0eca5e22b4ec,same_event,en,en,0.23780487,0.12280702,0,0,0,0,0.0,0,0,2.6,4.2,0,1
2e4c54e0-63d6-4a56-bbe7-f51cc30d67d1,aad94337-10ca-40f5-ab02-2b3ec70a64e3,same_event,en,,0.28846154,0.12871288,0,0,0,0,0.0,0,1,23.6,40.3,0,1
2e4c54e0-63d6-4a56-bbe7-f51cc30d67d1,b44a5213-b8a4-48f2-a1c4-7fc4630c12d0,same_event,en,en,0.6097561,0.17821783,0,0,0,1,0.0,0,1,3.2,1.7,1,1
2e4c54e0-63d6-4a56-bbe7-f51cc30d67d1,e00a77fb-79b1-4c04-87cc-63b303e30dcf,same_event,en,en,0.3852459,0.19387755,0,0,0,0,0.0,0,1,3.5,2.8,0,1
